epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
532,797.272,0.76502,0.41875,0.79625,0.8201,0.71964,0.73478,0.56004,0.66334,0.42009,0.87253,0.0298423,0.00994743,0.0298423,0.00994743,0.0298423,0.00994743,0.0298423,0.00994743
533,798.49,0.80444,0.42553,0.8041,0.77348,0.72977,0.73596,0.55579,0.65855,0.42444,0.87289,0.029842,0.00994733,0.029842,0.00994733,0.029842,0.00994733,0.029842,0.00994733
534,799.821,0.77072,0.43327,0.80048,0.80308,0.73416,0.74264,0.56387,0.66328,0.42079,0.87544,0.0298417,0.00994723,0.0298417,0.00994723,0.0298417,0.00994723,0.0298417,0.00994723
535,800.994,0.79505,0.42834,0.79409,0.77759,0.76652,0.75549,0.56397,0.65884,0.41792,0.87565,0.0298414,0.00994713,0.0298414,0.00994713,0.0298414,0.00994713,0.0298414,0.00994713
536,802.275,0.81491,0.43395,0.79955,0.76277,0.76804,0.76157,0.55731,0.664,0.4177,0.86649,0.0298411,0.00994704,0.0298411,0.00994704,0.0298411,0.00994704,0.0298411,0.00994704
537,803.392,0.78105,0.41743,0.80419,0.75912,0.76353,0.76953,0.56265,0.65929,0.41366,0.86877,0.0298408,0.00994694,0.0298408,0.00994694,0.0298408,0.00994694,0.0298408,0.00994694
538,804.646,0.77153,0.42154,0.79939,0.75029,0.764,0.77114,0.56638,0.69216,0.42496,0.87362,0.0298405,0.00994684,0.0298405,0.00994684,0.0298405,0.00994684,0.0298405,0.00994684
539,805.768,0.79859,0.42932,0.79248,0.81047,0.72551,0.7739,0.56658,0.66174,0.41582,0.87042,0.0298402,0.00994674,0.0298402,0.00994674,0.0298402,0.00994674,0.0298402,0.00994674
540,807.078,0.79113,0.41527,0.79861,0.7875,0.75471,0.76817,0.55855,0.66736,0.42084,0.87115,0.0298399,0.00994664,0.0298399,0.00994664,0.0298399,0.00994664,0.0298399,0.00994664
541,808.191,0.73341,0.41101,0.80377,0.79191,0.74703,0.77188,0.56271,0.67215,0.41876,0.87266,0.0298396,0.00994654,0.0298396,0.00994654,0.0298396,0.00994654,0.0298396,0.00994654
542,809.409,0.76832,0.41187,0.80478,0.7883,0.74261,0.75726,0.56186,0.65642,0.42303,0.87058,0.0298393,0.00994644,0.0298393,0.00994644,0.0298393,0.00994644,0.0298393,0.00994644
543,810.553,0.78718,0.41391,0.80142,0.7307,0.76476,0.75598,0.56351,0.65512,0.41714,0.87025,0.029839,0.00994634,0.029839,0.00994634,0.029839,0.00994634,0.029839,0.00994634
544,811.799,0.76263,0.40517,0.79762,0.73045,0.75659,0.7465,0.55644,0.66204,0.41223,0.8729,0.0298387,0.00994624,0.0298387,0.00994624,0.0298387,0.00994624,0.0298387,0.00994624
545,812.878,0.77749,0.41526,0.80407,0.79098,0.72938,0.75267,0.5553,0.66694,0.41821,0.87177,0.0298384,0.00994614,0.0298384,0.00994614,0.0298384,0.00994614,0.0298384,0.00994614
546,814.09,0.74671,0.41077,0.79762,0.72264,0.73514,0.737,0.53956,0.66597,0.41764,0.87458,0.0298381,0.00994605,0.0298381,0.00994605,0.0298381,0.00994605,0.0298381,0.00994605
547,815.187,0.78783,0.41013,0.80419,0.71822,0.72532,0.73113,0.54087,0.67166,0.41896,0.88051,0.0298378,0.00994595,0.0298378,0.00994595,0.0298378,0.00994595,0.0298378,0.00994595
548,816.364,0.74781,0.41181,0.80336,0.66879,0.75955,0.74962,0.55052,0.69451,0.41643,0.88452,0.0298375,0.00994585,0.0298375,0.00994585,0.0298375,0.00994585,0.0298375,0.00994585
549,817.525,0.77959,0.42037,0.80346,0.71269,0.77126,0.7666,0.56518,0.68615,0.41612,0.87862,0.0298372,0.00994575,0.0298372,0.00994575,0.0298372,0.00994575,0.0298372,0.00994575
550,818.766,0.77074,0.41753,0.79972,0.72924,0.76517,0.77415,0.56539,0.66963,0.40616,0.87157,0.0298369,0.00994565,0.0298369,0.00994565,0.0298369,0.00994565,0.0298369,0.00994565
551,819.873,0.79646,0.4138,0.79215,0.73649,0.76714,0.7727,0.56145,0.66212,0.41061,0.87161,0.0298367,0.00994555,0.0298367,0.00994555,0.0298367,0.00994555,0.0298367,0.00994555
552,821.106,0.78714,0.42112,0.79516,0.69677,0.74476,0.75699,0.55584,0.67485,0.41468,0.8732,0.0298364,0.00994545,0.0298364,0.00994545,0.0298364,0.00994545,0.0298364,0.00994545
553,822.244,0.78343,0.42128,0.80613,0.71614,0.76432,0.76484,0.56213,0.66897,0.40899,0.87112,0.0298361,0.00994535,0.0298361,0.00994535,0.0298361,0.00994535,0.0298361,0.00994535
554,823.545,0.78297,0.41553,0.79801,0.77121,0.72398,0.75408,0.55824,0.66343,0.41146,0.87387,0.0298358,0.00994525,0.0298358,0.00994525,0.0298358,0.00994525,0.0298358,0.00994525
555,824.679,0.8042,0.43498,0.79852,0.80283,0.72411,0.77383,0.56382,0.67322,0.41048,0.87488,0.0298355,0.00994515,0.0298355,0.00994515,0.0298355,0.00994515,0.0298355,0.00994515
556,825.923,0.79898,0.43724,0.79756,0.7133,0.77439,0.75462,0.56202,0.66547,0.41667,0.87422,0.0298352,0.00994505,0.0298352,0.00994505,0.0298352,0.00994505,0.0298352,0.00994505
557,827.102,0.757,0.40926,0.80044,0.73232,0.76246,0.75892,0.5673,0.66071,0.41786,0.87323,0.0298349,0.00994496,0.0298349,0.00994496,0.0298349,0.00994496,0.0298349,0.00994496
558,828.404,0.77315,0.41371,0.79956,0.70871,0.73231,0.73941,0.55256,0.66186,0.42469,0.87421,0.0298346,0.00994486,0.0298346,0.00994486,0.0298346,0.00994486,0.0298346,0.00994486
559,831.229,0.76242,0.41591,0.80028,0.83727,0.68692,0.74111,0.5574,0.65307,0.41963,0.87236,0.0298343,0.00994476,0.0298343,0.00994476,0.0298343,0.00994476,0.0298343,0.00994476
560,832.52,0.78711,0.41425,0.8,0.87857,0.68968,0.74632,0.55932,0.65056,0.40803,0.86642,0.029834,0.00994466,0.029834,0.00994466,0.029834,0.00994466,0.029834,0.00994466
561,833.673,0.79039,0.42167,0.79591,0.82535,0.73892,0.75224,0.56384,0.65285,0.40547,0.86536,0.0298337,0.00994456,0.0298337,0.00994456,0.0298337,0.00994456,0.0298337,0.00994456
562,834.918,0.78641,0.41409,0.79596,0.84127,0.73246,0.75823,0.57038,0.66454,0.4084,0.86525,0.0298334,0.00994446,0.0298334,0.00994446,0.0298334,0.00994446,0.0298334,0.00994446
563,836.036,0.7883,0.43234,0.80435,0.84971,0.73236,0.75656,0.56993,0.66572,0.41061,0.86483,0.0298331,0.00994436,0.0298331,0.00994436,0.0298331,0.00994436,0.0298331,0.00994436
564,837.265,0.76513,0.41603,0.79762,0.89134,0.69937,0.74493,0.56013,0.66327,0.40871,0.87044,0.0298328,0.00994426,0.0298328,0.00994426,0.0298328,0.00994426,0.0298328,0.00994426
565,838.362,0.80458,0.42407,0.78957,0.88249,0.70765,0.74555,0.56232,0.65987,0.40672,0.87448,0.0298325,0.00994416,0.0298325,0.00994416,0.0298325,0.00994416,0.0298325,0.00994416
566,839.626,0.78434,0.42147,0.79929,0.88551,0.68985,0.74626,0.56167,0.67698,0.41669,0.87675,0.0298322,0.00994407,0.0298322,0.00994407,0.0298322,0.00994407,0.0298322,0.00994407
567,840.733,0.77065,0.41359,0.79766,0.76464,0.72331,0.74659,0.55464,0.68717,0.42298,0.87451,0.0298319,0.00994397,0.0298319,0.00994397,0.0298319,0.00994397,0.0298319,0.00994397
